id,title,industry,region,availability_status,priority_tier,source_quality,last_checked,url,notes
company-01398,Oman — Healthcare Companies Hiring,Healthcare & Life Sciences,GCC,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Oman+healthcare+companies+hiring+2026,Live search for employers and current technology roles.
company-01399,Oman — Hospital It Jobs Search,Healthcare & Life Sciences,GCC,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Oman+hospital+IT+jobs,Live search across employers and healthcare technology opportunities.
company-01400,Oman — Medical Device Careers Search,Healthcare & Life Sciences,GCC,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Oman+medical+device+careers,Live search across employers and healthcare technology opportunities.
company-01401,Oman — Pharmaceutical Technology Jobs Search,Healthcare & Life Sciences,GCC,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Oman+pharmaceutical+technology+jobs,Live search across employers and healthcare technology opportunities.
company-01402,OpenHIE,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://ohie.org/,Health Information Systems | Digital Health | Interoperability | Enterprise Systems | Data Platforms
company-01403,OpenLMIS,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://openlmis.org/,Health Information Systems | Digital Health | Interoperability | Enterprise Systems | Data Platforms
company-01404,OpenMRS,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://openmrs.org/careers/,Health Information Systems | Digital Health | Interoperability | Enterprise Systems | Data Platforms
company-01405,Oracle Health,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://careers.oracle.com/,Health Information Systems | Digital Health | Interoperability | Enterprise Systems | Data Platforms
company-01406,Oracle Health,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Oracle+Health%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01407,Orascom Development,Healthcare & Life Sciences,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=Orascom+Development&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
company-01408,Orascom Development Egypt,Healthcare & Life Sciences,Egypt,Career Page Available,Directory,B,2026-07-20,https://www.orascomdh.com/,
company-01409,Organon,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.organon.com/careers/,Enterprise Architecture | Digital Transformation | ERP & Manufacturing Systems | Data & Analytics | IT Governance
company-01410,Organon,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Organon%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01411,Orion Corporation,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.orion.fi/en/careers/,Enterprise Architecture | Digital Transformation | ERP & Manufacturing Systems | Data & Analytics | IT Governance
company-01412,Otsuka Pharmaceutical,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.otsuka.com/en/careers/,Enterprise Architecture | Digital Transformation | ERP & Manufacturing Systems | Data & Analytics | IT Governance
company-01413,Otsuka Pharmaceutical,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Otsuka+Pharmaceutical%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01414,Oxford Nanopore Technologies,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://nanoporetech.com/careers,Laboratory Informatics | LIMS | Enterprise Systems | Data & AI | Cybersecurity
company-01415,Pacific Biosciences,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.pacb.com/careers/,Laboratory Informatics | LIMS | Enterprise Systems | Data & AI | Cybersecurity
company-01416,Palm Hills Developments,Healthcare & Life Sciences,Egypt,Career Page Available,Directory,B,2026-07-20,https://www.palmhillsdevelopments.com/,
company-01417,Palm Hills Developments,Healthcare & Life Sciences,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=Palm+Hills+Developments&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
company-01418,Panda Retail,Healthcare & Life Sciences,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=Panda+Retail&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
company-01419,Parkville Pharmaceuticals,Healthcare & Life Sciences,Africa,Career Page Available,Directory,B,2026-07-20,https://parkvillepharma.com/,IT Leadership | ERP | Digital Transformation | Business Intelligence | Systems Integration
company-01420,Partners In Health,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.pih.org/pages/employment,Health Information Systems | Digital Health | Interoperability | Enterprise Systems | Data Platforms
company-01421,PATH,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.path.org/jobs/,Health Information Systems | Digital Health | Interoperability | Enterprise Systems | Data Platforms
company-01422,Penumbra,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.penumbrainc.com/careers/,Digital Health Platforms | Systems Integration | Enterprise Applications | Service Technology | Data Platforms
company-01423,PepsiCo Egypt,Healthcare & Life Sciences,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=PepsiCo+Egypt&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
company-01424,Perrigo,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.perrigo.com/careers,Enterprise Architecture | Digital Transformation | ERP & Manufacturing Systems | Data & Analytics | IT Governance
company-01425,Pharco,Healthcare & Life Sciences,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=Pharco&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
company-01426,Pharco Pharmaceuticals,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Pharco+Pharmaceuticals%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01427,Pharmaron,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.pharmaron.com/careers/,Clinical Systems | eClinical Platforms | Data Management | Enterprise Applications | Program Delivery
company-01428,Pharmascience,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.pharmascience.com/careers/,Enterprise Architecture | Digital Transformation | ERP & Manufacturing Systems | Data & Analytics | IT Governance
company-01429,PHASTAR,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://phastar.com/careers/,Clinical Systems | eClinical Platforms | Data Management | Enterprise Applications | Program Delivery
company-01430,Philips Healthcare,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Philips+Healthcare%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01431,Pick n Pay,Healthcare & Life Sciences,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=Pick+n+Pay&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
company-01432,Pierre Fabre,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.pierre-fabre.com/en/careers,Enterprise Architecture | Digital Transformation | ERP & Manufacturing Systems | Data & Analytics | IT Governance
company-01433,Pierre Fabre,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Pierre+Fabre%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01434,PPD,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://jobs.thermofisher.com/global/en/ppd-careers,Clinical Systems | eClinical Platforms | Data Management | Enterprise Applications | Program Delivery
company-01435,Precision for Medicine,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.precisionformedicine.com/careers,Clinical Systems | eClinical Platforms | Data Management | Enterprise Applications | Program Delivery
company-01436,Premier Research,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://premier-research.com/careers/,Clinical Systems | eClinical Platforms | Data Management | Enterprise Applications | Program Delivery
company-01437,Procter & Gamble Egypt,Healthcare & Life Sciences,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=Procter+%26+Gamble+Egypt&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
company-01438,ProPharma Group,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.propharmagroup.com/careers/,Clinical Systems | eClinical Platforms | Data Management | Enterprise Applications | Program Delivery
company-01439,Prothena,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.prothena.com/careers/,R&D Digital Platforms | Data Engineering | Cloud & Cybersecurity | Enterprise Applications | Technical Program Management
company-01440,PSI CRO,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://psi-cro.com/careers/,Clinical Systems | eClinical Platforms | Data Management | Enterprise Applications | Program Delivery
company-01441,Qatar — Digital Health Companies Search,Healthcare & Life Sciences,GCC,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Qatar+digital+health+companies,Live search across employers and healthcare technology opportunities.
